theta_obs_over_theta_c,time_s,frequency_hz,reference,candidate,relative
1.5,237137.37056616554,100000000000000.0,6.484066431130904e-26,6.487824332996552e-26,0.0005795594331985399
1.5,316227.7660168379,100000000000000.0,3.9870515137926143e-26,3.983824843542327e-26,-0.0008092873240100884
1.5,421696.5034285822,100000000000000.0,2.287710920752515e-26,2.288965591233143e-26,0.0005484392583199327
1.5,562341.3251903491,100000000000000.0,1.2816966605894455e-26,1.2815363385915109e-26,-0.00012508575770242558
1.5,749894.2093324559,100000000000000.0,6.980153380042517e-27,6.980870884102979e-27,0.00010279201922891446
1.5,1000000.0,100000000000000.0,3.928809857216684e-27,3.928146448859554e-27,-0.00016885733370664013
1.5,1000.0,1e+17,3.9817927505021973e-26,3.544316406862217e-26,-0.1098691898479156
1.5,1333.521432163324,1e+17,4.1017228032716436e-26,3.927432830449413e-26,-0.04249189454811819
1.5,1778.2794100389228,1e+17,3.933849308060157e-26,4.0783831263481934e-26,0.03674106631179219
1.5,2371.373705661655,1e+17,3.561647008475319e-26,3.783365039875383e-26,0.062251545667625585
1.5,3162.2776601683795,1e+17,3.1818114493136643e-26,3.200526327522095e-26,0.005881831311050023
1.5,4216.965034285822,1e+17,2.7321800421343224e-26,2.6424295843064214e-26,-0.03284939368702433
1.5,5623.413251903491,1e+17,2.274442922861728e-26,2.293394890601768e-26,0.008332575660414676
1.5,7498.942093324558,1e+17,1.8645817370162143e-26,1.8849752806234625e-26,0.010937328840237903
1.5,10000.0,1e+17,1.490768126318376e-26,1.4904064274048877e-26,-0.00024262586991419255
1.5,13335.21432163324,1e+17,1.168136979808741e-26,1.1620015492333076e-26,-0.005252321158806139
1.5,17782.794100389227,1e+17,9.057034463828422e-27,9.09724531624217e-27,0.004439737153959289
1.5,23713.737056616552,1e+17,6.872282628582121e-27,6.881971244176442e-27,0.001409810410594181
1.5,31622.776601683792,1e+17,5.114555806953928e-27,5.188763733131223e-27,0.01450916345001052
1.5,42169.65034285822,1e+17,3.756666942767919e-27,3.780778688891937e-27,0.006418388026236066
1.5,56234.13251903491,1e+17,2.686471263912897e-27,2.6646106460267578e-27,-0.008137298239437984
1.5,74989.42093324558,1e+17,1.877823058057945e-27,1.8572648920044594e-27,-0.01094787177379053
1.5,100000.0,1e+17,1.27356553347631e-27,1.2706173418924026e-27,-0.002314911566317357
1.5,133352.1432163324,1e+17,8.275340677743597e-28,8.263888206325324e-28,-0.0013839274857981865
1.5,177827.94100389228,1e+17,5.139750117386034e-28,5.14351072019912e-28,0.0007316703589081985
1.5,237137.37056616554,1e+17,3.0451811279967146e-28,3.0482227724918514e-28,0.0009988386133004123
1.5,316227.7660168379,1e+17,1.7038695764964557e-28,1.702737162872318e-28,-0.0006646128552082464
1.5,421696.5034285822,1e+17,9.21644797391122e-29,9.223139289888814e-29,0.0007260189605078349
1.5,562341.3251903491,1e+17,4.935516403178754e-29,4.935736370341341e-29,4.4568216295504115e-05
1.5,749894.2093324559,1e+17,2.586654904536843e-29,2.5874714617461133e-29,0.000315680768949278
1.5,1000000.0,1e+17,1.4201376069038283e-29,1.420193214858061e-29,3.9156736616474674e-05
2.0,1000.0,10000000000.0,6.352796065234933e-28,7.274454818779196e-28,0.14507922874904677
2.0,1333.521432163324,10000000000.0,1.2182354256883548e-27,1.3940736844254209e-27,0.144338487478896
2.0,1778.2794100389228,10000000000.0,2.0641214995981865e-27,2.2500069916496428e-27,0.09005549919791145
2.0,2371.373705661655,10000000000.0,3.24967283988562e-27,3.403292223027553e-27,0.04727226115086114
2.0,3162.2776601683795,10000000000.0,4.9400488050196784e-27,5.135330307441562e-27,0.039530277964755056
2.0,4216.965034285822,10000000000.0,7.002901664007284e-27,7.220019971894526e-27,0.03100404922193345
2.0,5623.413251903491,10000000000.0,9.230973601456342e-27,9.603266966105453e-27,0.04033088823809172
2.0,7498.942093324558,10000000000.0,1.1780966377599373e-26,1.1995185093162602e-26,0.018183458699156496
2.0,10000.0,10000000000.0,1.429175799825638e-26,1.4362958592427135e-26,0.004981933935590099
2.0,13335.21432163324,10000000000.0,1.7123398532228215e-26,1.7262029919949893e-26,0.008096020627024414
2.0,17782.794100389227,10000000000.0,2.1310015982726828e-26,2.157624030356551e-26,0.01249291981078171
2.0,23713.737056616552,10000000000.0,2.65864717994914e-26,2.661431417774335e-26,0.0010472385528224049
2.0,31622.776601683792,10000000000.0,3.2757731642940796e-26,3.2910478610506415e-26,0.00466292871651075
2.0,42169.65034285822,10000000000.0,3.988994575506491e-26,3.992411683976113e-26,0.0008566340226692226
2.0,56234.13251903491,10000000000.0,4.763044750175302e-26,4.785685040478296e-26,0.004753323029803802
2.0,74989.42093324558,10000000000.0,5.826200324194752e-26,5.841874931477624e-26,0.0026903653171312936
2.0,100000.0,10000000000.0,7.336609517688607e-26,7.345523759919071e-26,0.0012150356658577888
2.0,133352.1432163324,10000000000.0,8.96578413209106e-26,9.060113613909414e-26,0.010521052082965276
2.0,177827.94100389228,10000000000.0,1.0354147852051244e-25,1.0374904437821525e-25,0.002004663837803733
2.0,237137.37056616554,10000000000.0,1.14645787097152e-25,1.149629369327483e-25,0.0027663453112982683
2.0,316227.7660168379,10000000000.0,1.232131040102471e-25,1.237106907588211e-25,0.004038423936894242
2.0,421696.5034285822,10000000000.0,1.3021330473738016e-25,1.3066186922674776e-25,0.003444843752888893
2.0,562341.3251903491,10000000000.0,1.3495232894820041e-25,1.3562729162242783e-25,0.005001489633324363
2.0,749894.2093324559,10000000000.0,1.2691201755775137e-25,1.2761261694157793e-25,0.005520354945958816
2.0,1000000.0,10000000000.0,1.1721577537588355e-25,1.1793512348427302e-25,0.006136956447053921
2.0,1000.0,100000000000000.0,5.623549622606831e-27,6.588984748301267e-27,0.1716771773140151
2.0,1333.521432163324,100000000000000.0,1.0581974443604034e-26,1.2368972264623637e-26,0.168871870797203
2.0,1778.2794100389228,100000000000000.0,1.7454693967478172e-26,1.9288215751102434e-26,0.10504462507566759
2.0,2371.373705661655,100000000000000.0,2.6678567575396987e-26,2.7813689083578943e-26,0.04254806803153732
2.0,3162.2776601683795,100000000000000.0,3.9262375733319245e-26,4.067024271918871e-26,0.03585791637857283
2.0,4216.965034285822,100000000000000.0,5.389512152539981e-26,5.537938160608909e-26,0.027539785395785277
2.0,5623.413251903491,100000000000000.0,6.810680970788384e-26,7.070384368335567e-26,0.03813178133891082
2.0,7498.942093324558,100000000000000.0,8.177353387755839e-26,8.31163368193868e-26,0.01642099684525089
2.0,10000.0,100000000000000.0,9.290690009576221e-26,9.265531063297952e-26,-0.0027079739236092193
2.0,13335.21432163324,100000000000000.0,1.0172153597295479e-25,1.0223281848430492e-25,0.005026295626189503
2.0,17782.794100389227,100000000000000.0,1.0995190638692943e-25,1.1057087600236072e-25,0.0056294577854165695
2.0,23713.737056616552,100000000000000.0,1.161846877090523e-25,1.1624241882966644e-25,0.0004968909565665758
2.0,31622.776601683792,100000000000000.0,1.198850652248507e-25,1.2007103068122687e-25,0.0015511978579429986
2.0,42169.65034285822,100000000000000.0,1.2120673856396713e-25,1.2128028936920173e-25,0.0006068210901970517
2.0,56234.13251903491,100000000000000.0,1.1926449057486802e-25,1.197715498880024e-25,0.004251553087514015
2.0,74989.42093324558,100000000000000.0,1.142099210578644e-25,1.1489059808567907e-25,0.005959876528325525
2.0,100000.0,100000000000000.0,1.0604096927056243e-25,1.0607243258408873e-25,0.00029670903371337154
2.0,133352.1432163324,100000000000000.0,9.415081896870278e-26,9.435167808828597e-26,0.0021333762338271445
2.0,177827.94100389228,100000000000000.0,7.908964921217985e-26,7.848675552750185e-26,-0.007622915143555398
2.0,237137.37056616554,100000000000000.0,6.182559582442847e-26,6.1612616646987e-26,-0.003444838251883242
2.0,316227.7660168379,100000000000000.0,4.384529296898909e-26,4.378885497473569e-26,-0.0012872075981638087
2.0,421696.5034285822,100000000000000.0,2.774534704348939e-26,2.770395043039256e-26,-0.0014920200144530327
2.0,562341.3251903491,100000000000000.0,1.6063817299979978e-26,1.6069894527070133e-26,0.0003783177420824124
2.0,749894.2093324559,100000000000000.0,8.800535966336933e-27,8.793219510467083e-27,-0.0008313648052614697
2.0,1000000.0,100000000000000.0,4.781145276418624e-27,4.7825793116877204e-27,0.0002999355146493521
2.0,1000.0,1e+17,7.989036259201373e-28,8.91348473260211e-28,0.11571464234324935
2.0,1333.521432163324,1e+17,1.4049091252614373e-27,1.443860232931952e-27,0.027725001546464068
2.0,1778.2794100389228,1e+17,2.197425751618624e-27,2.1622177107972833e-27,-0.016022402939169345
2.0,2371.373705661655,1e+17,3.0894665609778722e-27,2.9696372553964206e-27,-0.038786406396165485
2.0,3162.2776601683795,1e+17,3.9569007946913954e-27,3.869966170710214e-27,-0.02197038250183414
2.0,4216.965034285822,1e+17,4.6199860751380475e-27,4.655265734978448e-27,0.007636313024892871
2.0,5623.413251903491,1e+17,4.965713145884712e-27,5.034400639416535e-27,0.013832352275271464
2.0,7498.942093324558,1e+17,5.011296159897932e-27,4.9669897116633435e-27,-0.008841315065180821
2.0,10000.0,1e+17,4.772902347529794e-27,4.7256350888767004e-27,-0.009903252824260411
2.0,13335.21432163324,1e+17,4.332665303482947e-27,4.3642972530225136e-27,0.007300806160618567
2.0,17782.794100389227,1e+17,3.7970387901923235e-27,3.8001405537085646e-27,0.0008168901313974075
2.0,23713.737056616552,1e+17,3.2212815332857905e-27,3.2199750951163618e-27,-0.0004055647281769881
2.0,31622.776601683792,1e+17,2.656108472819645e-27,2.653871805528717e-27,-0.0008420843176460968
2.0,42169.65034285822,1e+17,2.1400160308162474e-27,2.141960839012107e-27,0.0009087820688511439
2.0,56234.13251903491,1e+17,1.681332983081828e-27,1.6898260957263918e-27,0.005051416185862356
2.0,74989.42093324558,1e+17,1.2879720454251215e-27,1.2926814161753994e-27,0.0036564231087201637
2.0,100000.0,1e+17,9.608312939977663e-28,9.571240202478715e-28,-0.0038584023782882726
2.0,133352.1432163324,1e+17,6.9205321322196655e-28,6.863053620849952e-28,-0.008305504587156287
2.0,177827.94100389228,1e+17,4.786378497677619e-28,4.762013406880929e-28,-0.005090506488049762
2.0,237137.37056616554,1e+17,3.1521731681294144e-28,3.1441029768021116e-28,-0.002560199232992
2.0,316227.7660168379,1e+17,1.9534916485035787e-28,1.9514635367682684e-28,-0.0010381983137035533
2.0,421696.5034285822,1e+17,1.1370866244037934e-28,1.1356269999069674e-28,-0.001283652859421558
2.0,562341.3251903491,1e+17,6.249563964179448e-29,6.253512780633307e-29,0.0006318547144237296
2.0,749894.2093324559,1e+17,3.2842623873574506e-29,3.2825265088148307e-29,-0.0005285444151179597
2.0,1000000.0,1e+17,1.7279482830661616e-29,1.7288308536140772e-29,0.0005107621313467092
