case,solver,component,band,frequency_hz,time_s,flux_mjy
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.011008864406e+01,3.581166166975e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,7.297227644686e+01,3.513229768146e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,8.858667904101e+01,3.433153219464e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.075422076113e+02,3.330001607237e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.305537869023e+02,3.196220821359e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.584893192461e+02,3.043228078759e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.924024182760e+02,2.863364292633e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.335721469090e+02,2.664277472244e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.835512583497e+02,2.448808008168e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.442247595686e+02,2.223405617111e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,4.178810060294e+02,1.999124914167e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,5.072980090654e+02,1.776352567283e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.158482110660e+02,1.558801101890e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,7.476256801638e+02,1.349470429323e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,9.076005216818e+02,1.152263180298e-24
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.101806330110e+03,9.722248043331e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.337567751526e+03,8.098329309430e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.623776739189e+03,6.652147775189e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.971227921518e+03,5.364889914866e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.393025731180e+03,4.260107360089e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.905078650511e+03,3.332788986954e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.526699214175e+03,2.564982188851e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,4.281332398719e+03,1.942991518534e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,5.197439870872e+03,1.227071250975e-25
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.309573444802e+03,4.136202531781e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,7.659678234752e+03,1.609255566922e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,9.298674652605e+03,1.015519173248e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.128837891685e+04,1.008020594643e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.370383450663e+04,1.076318116268e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.663614249384e+04,1.021589762837e-26
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.019589750164e+04,7.606701982060e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.451735887979e+04,5.633984505073e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.976351441631e+04,4.360537058485e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.613222756796e+04,3.844785595553e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,4.386370005780e+04,2.952994412525e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,5.324953129838e+04,1.725571534845e-27
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.464371632490e+04,9.740759949148e-28
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,7.847599703515e+04,5.677409064565e-28
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,9.526807029020e+04,3.436456207540e-28
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.156532641790e+05,2.137394910287e-28
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.404004245548e+05,1.329810542246e-28
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.704429127453e+05,7.950068972527e-29
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.069138081115e+05,4.524989894582e-29
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.511886431510e+05,2.514007086030e-29
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.049372829387e+05,1.404228198759e-29
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.701869055846e+05,7.978305997519e-30
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,4.493984590722e+05,4.629790195626e-30
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,5.455594781169e+05,2.752801562949e-30
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.622967617148e+05,1.680603354067e-30
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,8.040131611168e+05,1.052713185213e-30
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,9.760536373079e+05,6.673279055657e-31
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.184906851001e+06,4.225149644027e-31
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.438449888288e+06,2.631993537324e-31
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.746245352002e+06,1.595281574149e-31
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.119902023850e+06,9.808620837098e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,2.573512700017e+06,7.265736369739e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.124185713603e+06,7.215408100802e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,3.792690190732e+06,7.877949718361e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,4.604239376759e+06,8.313264530959e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,5.589441576403e+06,8.134803819782e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,6.785454573394e+06,7.294107973912e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,8.237387069571e+06,6.031184314468e-32
strong,fullhide_1d,sync,1 keV,2.417989242000e+17,1.000000000000e+07,4.672387897791e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.000000000000e-01,8.827822257659e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.213977189070e-01,1.251534733857e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.473740615582e-01,1.786441061498e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.789087489923e-01,2.565995631114e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.171911402017e-01,3.698014974666e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.636650898730e-01,5.336055174210e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.200834046600e-01,7.695705852408e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.885739518571e-01,1.108412409210e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.717199138213e-01,1.586445044999e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.726572150092e-01,2.241007427636e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.951927961776e-01,3.093836001341e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,8.439481965654e-01,4.118236475956e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.024533859387e+00,5.207662191047e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.243760734726e+00,6.171969935431e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.509897160618e+00,6.803220718026e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.832980710832e+00,6.960260875594e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.225196770956e+00,6.671808858529e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.701338121133e+00,6.062965110151e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.279362859021e+00,5.296865959588e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.981071705535e+00,4.479304569658e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.832930238572e+00,3.705975420147e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.867067065993e+00,3.016135482930e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,7.122485584860e+00,2.423264154230e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,8.646535029500e+00,1.927888238955e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.049669629031e+01,1.521947064857e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.274274985703e+01,1.195995022151e-27
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.546940765246e+01,9.332868486268e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.877950801851e+01,7.265470830348e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.279789435644e+01,5.636829676305e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.767612370754e+01,4.355648730415e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.359818286284e+01,3.340996047899e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.078742758969e+01,2.548565183830e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.951500669473e+01,1.931070587228e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.011008864406e+01,1.459667683558e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,7.297227644686e+01,1.102546634395e-28
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,8.858667904101e+01,8.329875664500e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.075422076113e+02,6.300348199511e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.305537869023e+02,4.763503133297e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.584893192461e+02,3.620966916547e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.924024182760e+02,2.755494967870e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.335721469090e+02,2.101118684715e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.835512583497e+02,1.605381372247e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.442247595686e+02,1.225400230345e-29
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.178810060294e+02,9.380378211298e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.072980090654e+02,7.171017416921e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.158482110660e+02,5.475763513189e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,7.476256801638e+02,4.180945071979e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,9.076005216818e+02,3.187478474967e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.101806330110e+03,2.424437521379e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.337567751526e+03,1.843277792403e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.623776739189e+03,1.398704305482e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.971227921518e+03,1.056909437331e-30
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.393025731180e+03,7.955665142088e-31
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.905078650511e+03,5.951572203805e-31
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.526699214175e+03,4.423134724107e-31
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.281332398719e+03,3.259300068278e-31
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.197439870872e+03,2.005168290899e-31
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.309573444802e+03,7.088613587234e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,7.659678234752e+03,3.218845008149e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,9.298674652605e+03,2.481303548026e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.128837891685e+04,2.649998712044e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.370383450663e+04,2.814688476630e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.663614249384e+04,2.579220728435e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.019589750164e+04,1.852566559766e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.451735887979e+04,1.525035561513e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.976351441631e+04,1.240150938584e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.613222756796e+04,1.045764032680e-32
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.386370005780e+04,6.717133885900e-33
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.324953129838e+04,3.347311026606e-33
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.464371632490e+04,1.781310743001e-33
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,7.847599703515e+04,1.006516331837e-33
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,9.526807029020e+04,5.939439167979e-34
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.156532641790e+05,3.577149969489e-34
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.404004245548e+05,2.110159249136e-34
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.704429127453e+05,1.170500603175e-34
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.069138081115e+05,6.161436049443e-35
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.511886431510e+05,3.204296127213e-35
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.049372829387e+05,1.695940339992e-35
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.701869055846e+05,9.262758348287e-36
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.493984590722e+05,5.222496013970e-36
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.455594781169e+05,3.041131288807e-36
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.622967617148e+05,1.829606085913e-36
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,8.040131611168e+05,1.135063034406e-36
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,9.760536373079e+05,7.155616428920e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.184906851001e+06,4.521262792473e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.438449888288e+06,2.823200294309e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.746245352002e+06,1.731312818604e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.119902023850e+06,1.102516880570e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,2.573512700017e+06,8.876664409899e-38
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.124185713603e+06,9.656437405917e-38
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,3.792690190732e+06,1.086827304866e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,4.604239376759e+06,1.127736249912e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,5.589441576403e+06,1.063621290134e-37
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,6.785454573394e+06,9.139409380256e-38
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,8.237387069571e+06,7.245878930235e-38
strong,fullhide_1d,sync,100 MeV,2.417989242000e+22,1.000000000000e+07,5.400069427517e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.000000000000e-01,2.289783757612e-49
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.213977189070e-01,6.001032308662e-49
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.473740615582e-01,1.637576682964e-48
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.789087489923e-01,4.667888448431e-48
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.171911402017e-01,1.368106038356e-47
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.636650898730e-01,4.080958223747e-47
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.200834046600e-01,1.231117585939e-46
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.885739518571e-01,3.844288009633e-46
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.717199138213e-01,1.206769552062e-45
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,5.726572150092e-01,3.778723824204e-45
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,6.951927961776e-01,1.127927874285e-44
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,8.439481965654e-01,3.128369649755e-44
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.024533859387e+00,7.924929519692e-44
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.243760734726e+00,1.814912664699e-43
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.509897160618e+00,3.758791755655e-43
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.832980710832e+00,7.083881287919e-43
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.225196770956e+00,1.216297969177e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.701338121133e+00,1.934094670051e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.279362859021e+00,2.885290528096e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.981071705535e+00,4.096163341676e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.832930238572e+00,5.575915727083e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,5.867067065993e+00,7.358219520559e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,7.122485584860e+00,9.466533268700e-42
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,8.646535029500e+00,1.191734947765e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.049669629031e+01,1.474650005941e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.274274985703e+01,1.795265747108e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.546940765246e+01,2.147649943065e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.877950801851e+01,2.534170538409e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.279789435644e+01,2.945245248612e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.767612370754e+01,3.376449603368e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.359818286284e+01,3.839438376245e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.078742758969e+01,4.371119769430e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.951500669473e+01,4.999955079458e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,6.011008864406e+01,5.780554874416e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,7.297227644686e+01,6.769873663558e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,8.858667904101e+01,8.044528810030e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.075422076113e+02,9.693156796070e-41
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.305537869023e+02,1.182512315198e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.584893192461e+02,1.464434243959e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.924024182760e+02,1.830599800641e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.335721469090e+02,2.310794219301e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.835512583497e+02,2.942368800531e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.442247595686e+02,3.768856627426e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.178810060294e+02,4.850094861862e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,5.072980090654e+02,6.261005109011e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,6.158482110660e+02,8.103302517746e-40
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,7.476256801638e+02,1.049626770840e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,9.076005216818e+02,1.356950316721e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.101806330110e+03,1.746906351811e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.337567751526e+03,2.235998945196e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.623776739189e+03,2.840854943626e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.971227921518e+03,3.573806521467e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.393025731180e+03,4.439329171654e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.905078650511e+03,5.430916892205e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,3.526699214175e+03,6.551676700985e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,4.281332398719e+03,7.871558657192e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,5.197439870872e+03,9.528627844472e-39
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,6.309573444802e+03,1.136579978455e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,7.659678234752e+03,1.312556940113e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,9.298674652605e+03,1.522412295830e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.128837891685e+04,1.814327766063e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.370383450663e+04,2.180039499796e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,1.663614249384e+04,2.592209754359e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.019589750164e+04,2.889353241571e-38
strong,fullhide_1d,ssc,10 GHz,1.000000000000e+10,2.451735887979e+04,3.115395212623e-38
